Hero Name,Power,Age,Grade,Height,Gender,Team
Wonderman,magic,40,817,5.11,female,AAA
Antman,ants,,,5.9,male,BBB
,air,38,,,,CCC
,water,36,,,,DDD
catwoman,,35,,,female,AAA
Spiderman,spider,39.88695652,808,5.821402525,male,BBB
Batman,bat,39.80434783,707,5.808274895,male,CCC
Ironman,suite,39.72173913,757,5.795147265,male,DDD
Captain America,super human,39.63913043,857,5.782019635,male,AAA
Hulk,super human,39.55652174,827,5.768892006,male,BBB
Aquaman,water,39.47391304,897,5.755764376,male,CCC
Dr Strange,magic,39.39130435,877,5.742636746,male,DDD
Thor,god,39.30869565,907,5.729509116,male,AAA
Superman,alien,39.22608696,927,5.716381487,male,BBB
Flash,speed,39.14347826,917,5.703253857,male,CCC
Wonderman,magic,39.06086957,817,5.690126227,female,DDD
Antman,ants,38.97826087,,5.676998597,male,AAA
,air,38.89565217,,,,BBB
,water,38.81304348,,,,CCC
catwoman,,38.73043478,,,female,DDD
Spiderman,spider,38.64782609,808,5.663870968,male,AAA
Batman,bat,38.56521739,707,5.650743338,male,BBB
Ironman,suite,38.4826087,757,5.637615708,male,CCC
Captain America,super human,38.4,857,5.624488079,male,DDD
Hulk,super human,38.3173913,827,5.611360449,male,AAA
Spiderman,spider,28,897,5.9,male,BBB
Batman,bat,36,877,6.1,male,CCC
Ironman,suite,42,907,5.11,male,DDD
Captain America,super human,48,927,6.1,male,AAA
Hulk,super human,45,917,6.2,male,BBB
Aquaman,water,38,817,6.3,male,CCC
Dr Strange,magic,45,,6,male,DDD
Thor,god,52,,6.1,male,AAA
Superman,alien,55,,6.2,male,BBB
Flash,speed,30,,,male,CCC
Wonderman,magic,40,808,5.11,female,DDD
Antman,ants,,707,5.9,male,AAA
,air,38,757,,,BBB
,water,36,857,,,CCC
catwoman,,35,827,,female,DDD
Spiderman,spider,39.88695652,897,5.821402525,male,AAA
Batman,bat,39.80434783,877,5.808274895,male,BBB
Ironman,suite,39.72173913,907,5.795147265,male,CCC
Captain America,super human,39.63913043,927,5.782019635,male,DDD
Hulk,super human,39.55652174,917,5.768892006,male,AAA
Aquaman,water,39.47391304,817,5.755764376,male,BBB
Dr Strange,magic,39.39130435,,5.742636746,male,CCC
Thor,god,39.30869565,,5.729509116,male,DDD
Superman,alien,39.22608696,,5.716381487,male,AAA
Flash,speed,39.14347826,,5.703253857,male,BBB
Wonderman,magic,39.06086957,808,5.690126227,female,CCC
Antman,ants,38.97826087,707,5.676998597,male,DDD
,air,38.89565217,757,,,AAA
,water,38.81304348,857,,,BBB
catwoman,,38.73043478,827,,female,CCC
Spiderman,spider,38.64782609,897,5.663870968,male,DDD
Batman,bat,38.56521739,877,5.650743338,male,AAA
Ironman,suite,38.4826087,907,5.637615708,male,BBB
Captain America,super human,38.4,927,5.624488079,male,CCC
Hulk,super human,38.3173913,917,5.611360449,male,DDD
Spiderman,spider,28,817,5.9,male,AAA
Batman,bat,36,,6.1,male,BBB
Ironman,suite,42,,5.11,male,CCC
Captain America,super human,48,,6.1,male,DDD
Hulk,super human,45,,6.2,male,AAA
Aquaman,water,38,808,6.3,male,BBB
Dr Strange,magic,45,907,6,male,CCC
Thor,god,52,927,6.1,male,DDD
Superman,alien,55,917,6.2,male,AAA
Flash,speed,30,817,,male,BBB
Wonderman,magic,40,,5.11,female,CCC
Antman,ants,,,5.9,male,DDD
,air,38,,,,AAA
,water,36,,,,BBB
catwoman,,35,808,,female,CCC
Spiderman,spider,39.88695652,707,5.821402525,male,DDD
Batman,bat,39.80434783,757,5.808274895,male,AAA
Ironman,suite,39.72173913,857,5.795147265,male,BBB
Captain America,super human,39.63913043,827,5.782019635,male,CCC
Hulk,super human,39.55652174,897,5.768892006,male,DDD
Aquaman,water,39.47391304,877,5.755764376,male,AAA
Dr Strange,magic,39.39130435,907,5.742636746,male,BBB
Thor,god,39.30869565,927,5.729509116,male,CCC
Superman,alien,39.22608696,917,5.716381487,male,DDD
Flash,speed,39.14347826,817,5.703253857,male,AAA
Wonderman,magic,39.06086957,,5.690126227,female,BBB
Antman,ants,38.97826087,,5.676998597,male,CCC
,air,38.89565217,,,,DDD
,water,38.81304348,,,,AAA
catwoman,,38.73043478,808,,female,BBB
Spiderman,spider,38.64782609,707,5.663870968,male,CCC
Batman,bat,38.56521739,757,5.650743338,male,DDD
Ironman,suite,38.4826087,857,5.637615708,male,AAA
Captain America,super human,38.4,827,5.624488079,male,BBB
Hulk,super human,38.3173913,897,5.611360449,male,CCC
Antman,ants,,877,5.9,male,DDD
,air,38,907,,,AAA
,water,36,927,,,BBB
catwoman,,35,917,,female,CCC
Spiderman,spider,39.88695652,817,5.821402525,male,DDD
Batman,bat,39.80434783,,5.808274895,male,AAA
Ironman,suite,39.72173913,,5.795147265,male,BBB
Captain America,super human,39.63913043,,5.782019635,male,CCC
Hulk,super human,39.55652174,,5.768892006,male,DDD
Aquaman,water,39.47391304,808,5.755764376,male,AAA
Dr Strange,magic,39.39130435,707,5.742636746,male,BBB
Thor,god,39.30869565,757,5.729509116,male,CCC
Superman,alien,39.22608696,857,5.716381487,male,DDD
Flash,speed,39.14347826,827,5.703253857,male,AAA
Wonderman,magic,39.06086957,897,5.690126227,female,BBB
Antman,ants,38.97826087,877,5.676998597,male,CCC
,air,38.89565217,907,,,DDD
,water,38.81304348,927,,,AAA
catwoman,,38.73043478,917,,female,BBB
Spiderman,spider,38.64782609,817,5.663870968,male,CCC
Batman,bat,38.56521739,,5.650743338,male,DDD
Ironman,suite,38.4826087,,5.637615708,male,AAA
Captain America,super human,38.4,,5.624488079,male,BBB
Hulk,super human,38.3173913,,5.611360449,male,CCC
Spiderman,spider,28,808,5.9,male,DDD
Batman,bat,36,707,6.1,male,AAA
Ironman,suite,42,757,5.11,male,BBB
Captain America,super human,48,857,6.1,male,CCC
Hulk,super human,45,827,6.2,male,DDD
Aquaman,water,38,897,6.3,male,AAA
Dr Strange,magic,45,877,6,male,BBB
Thor,god,52,907,6.1,male,CCC
Superman,alien,55,927,6.2,male,DDD
Flash,speed,30,917,,male,AAA
Wonderman,magic,40,817,5.11,female,BBB
Antman,ants,,,5.9,male,CCC
,air,38,,,,DDD
,water,36,,,,AAA
catwoman,,35,,,female,BBB
Spiderman,spider,39.88695652,808,5.821402525,male,CCC
Batman,bat,39.80434783,707,5.808274895,male,DDD
Ironman,suite,39.72173913,757,5.795147265,male,AAA
Captain America,super human,39.63913043,857,5.782019635,male,BBB
Hulk,super human,39.55652174,827,5.768892006,male,CCC
Aquaman,water,39.47391304,897,5.755764376,male,DDD
Dr Strange,magic,39.39130435,877,5.742636746,male,AAA
Thor,god,39.30869565,907,5.729509116,male,BBB
Superman,alien,39.22608696,927,5.716381487,male,CCC
Flash,speed,39.14347826,917,5.703253857,male,DDD
Wonderman,magic,39.06086957,817,5.690126227,female,AAA
Antman,ants,38.97826087,,5.676998597,male,BBB
,air,38.89565217,,,,CCC
,water,38.81304348,,,,DDD
catwoman,,38.73043478,,,female,AAA
Spiderman,spider,38.64782609,808,5.663870968,male,BBB
Batman,bat,38.56521739,707,5.650743338,male,CCC
Ironman,suite,38.4826087,757,5.637615708,male,DDD
Captain America,super human,38.4,857,5.624488079,male,AAA
Hulk,super human,38.3173913,827,5.611360449,male,BBB
Spiderman,spider,28,897,5.9,male,CCC
Batman,bat,36,877,6.1,male,DDD
Ironman,suite,42,907,5.11,male,AAA
Captain America,super human,48,927,6.1,male,BBB
Hulk,super human,45,917,6.2,male,CCC
Aquaman,water,38,817,6.3,male,DDD
Dr Strange,magic,45,,6,male,AAA
Thor,god,52,,6.1,male,BBB
Superman,alien,55,,6.2,male,CCC
Flash,speed,30,,,male,DDD
Wonderman,magic,40,808,5.11,female,AAA
Antman,ants,,707,5.9,male,BBB
,air,38,757,,,CCC
,water,36,857,,,DDD
catwoman,,35,827,,female,AAA
Spiderman,spider,39.88695652,897,5.821402525,male,BBB
Batman,bat,39.80434783,877,5.808274895,male,CCC
Ironman,suite,39.72173913,907,5.795147265,male,DDD
Captain America,super human,39.63913043,927,5.782019635,male,AAA
Hulk,super human,39.55652174,917,5.768892006,male,BBB
Aquaman,water,39.47391304,817,5.755764376,male,CCC
Dr Strange,magic,39.39130435,,5.742636746,male,DDD
Thor,god,39.30869565,,5.729509116,male,AAA
Superman,alien,39.22608696,,5.716381487,male,BBB
Flash,speed,39.14347826,,5.703253857,male,CCC
Wonderman,magic,39.06086957,808,5.690126227,female,DDD
Antman,ants,38.97826087,707,5.676998597,male,AAA
,air,38.89565217,757,,,BBB
,water,38.81304348,857,,,CCC
catwoman,,38.73043478,827,,female,DDD
Spiderman,spider,38.64782609,897,5.663870968,male,AAA
Batman,bat,38.56521739,877,5.650743338,male,BBB
Ironman,suite,38.4826087,907,5.637615708,male,CCC
Captain America,super human,38.4,927,5.624488079,male,DDD
Hulk,super human,38.3173913,917,5.611360449,male,AAA
Spiderman,spider,28,817,5.9,male,BBB
Batman,bat,36,,6.1,male,CCC
Ironman,suite,42,,5.11,male,DDD
Captain America,super human,48,,6.1,male,AAA
Hulk,super human,45,,6.2,male,BBB
Aquaman,water,38,808,6.3,male,CCC
Dr Strange,magic,45,907,6,male,DDD
Thor,god,52,927,6.1,male,AAA
Superman,alien,55,917,6.2,male,BBB
Flash,speed,30,817,,male,CCC
Wonderman,magic,40,,5.11,female,DDD
Antman,ants,,,5.9,male,AAA
,air,38,,,,BBB
,water,36,,,,CCC
catwoman,,35,808,,female,DDD
Spiderman,spider,39.88695652,707,5.821402525,male,AAA
Batman,bat,39.80434783,757,5.808274895,male,BBB
Ironman,suite,39.72173913,857,5.795147265,male,CCC
Captain America,super human,39.63913043,827,5.782019635,male,DDD
Hulk,super human,39.55652174,897,5.768892006,male,AAA
Aquaman,water,39.47391304,877,5.755764376,male,BBB
Dr Strange,magic,39.39130435,907,5.742636746,male,CCC
Thor,god,39.30869565,927,5.729509116,male,DDD
Superman,alien,39.22608696,917,5.716381487,male,AAA
Flash,speed,39.14347826,817,5.703253857,male,BBB
Wonderman,magic,39.06086957,,5.690126227,female,CCC
Antman,ants,38.97826087,,5.676998597,male,DDD
,air,38.89565217,,,,AAA
,water,38.81304348,,,,BBB
catwoman,,38.73043478,808,,female,CCC
Spiderman,spider,38.64782609,707,5.663870968,male,DDD
Batman,bat,38.56521739,757,5.650743338,male,AAA
Ironman,suite,38.4826087,857,5.637615708,male,BBB
Captain America,super human,38.4,827,5.624488079,male,CCC
Hulk,super human,38.3173913,897,5.611360449,male,DDD
Antman,ants,,877,5.9,male,AAA
,air,38,907,,,BBB
,water,36,927,,,CCC
catwoman,,35,917,,female,DDD
Spiderman,spider,39.88695652,817,5.821402525,male,AAA
Batman,bat,39.80434783,,5.808274895,male,BBB
Ironman,suite,39.72173913,,5.795147265,male,CCC
Captain America,super human,39.63913043,,5.782019635,male,DDD
Hulk,super human,39.55652174,,5.768892006,male,AAA
Aquaman,water,39.47391304,808,5.755764376,male,BBB
Dr Strange,magic,39.39130435,707,5.742636746,male,CCC
Thor,god,39.30869565,757,5.729509116,male,DDD
Superman,alien,39.22608696,857,5.716381487,male,AAA
Flash,speed,39.14347826,827,5.703253857,male,BBB
Wonderman,magic,39.06086957,897,5.690126227,female,CCC
Antman,ants,38.97826087,877,5.676998597,male,DDD
,air,38.89565217,907,,,AAA
,water,38.81304348,927,,,BBB
catwoman,,38.73043478,917,,female,CCC
Spiderman,spider,38.64782609,817,5.663870968,male,DDD
Batman,bat,38.56521739,,5.650743338,male,AAA
Ironman,suite,38.4826087,,5.637615708,male,BBB
Captain America,super human,38.4,,5.624488079,male,CCC
Hulk,super human,38.3173913,,5.611360449,male,DDD
Spiderman,spider,28,808,5.9,male,AAA
Batman,bat,36,707,6.1,male,BBB
Ironman,suite,42,757,5.11,male,CCC
Captain America,super human,48,857,6.1,male,DDD
Hulk,super human,45,827,6.2,male,AAA
Aquaman,water,38,897,6.3,male,BBB
Dr Strange,magic,45,877,6,male,CCC
Thor,god,52,907,6.1,male,DDD
Superman,alien,55,927,6.2,male,AAA
Flash,speed,30,917,,male,BBB
Wonderman,magic,40,817,5.11,female,CCC
Antman,ants,,,5.9,male,DDD
,air,38,,,,AAA
,water,36,,,,BBB
catwoman,,35,,,female,CCC
Spiderman,spider,39.88695652,808,5.821402525,male,DDD
Batman,bat,39.80434783,707,5.808274895,male,AAA
Ironman,suite,39.72173913,757,5.795147265,male,BBB
Captain America,super human,39.63913043,857,5.782019635,male,CCC
Hulk,super human,39.55652174,827,5.768892006,male,DDD
Aquaman,water,39.47391304,897,5.755764376,male,AAA
Dr Strange,magic,39.39130435,877,5.742636746,male,BBB
Thor,god,39.30869565,907,5.729509116,male,CCC
Superman,alien,39.22608696,927,5.716381487,male,DDD
Flash,speed,39.14347826,917,5.703253857,male,AAA
Wonderman,magic,39.06086957,817,5.690126227,female,BBB
Antman,ants,38.97826087,,5.676998597,male,CCC
,air,38.89565217,,,,DDD
,water,38.81304348,,,,AAA
catwoman,,38.73043478,,,female,BBB
Spiderman,spider,38.64782609,808,5.663870968,male,CCC
Batman,bat,38.56521739,707,5.650743338,male,DDD
Ironman,suite,38.4826087,757,5.637615708,male,AAA
Captain America,super human,38.4,857,5.624488079,male,BBB
Hulk,super human,38.3173913,827,5.611360449,male,CCC
Spiderman,spider,28,897,5.9,male,DDD
Batman,bat,36,877,6.1,male,AAA
Ironman,suite,42,907,5.11,male,BBB
Captain America,super human,48,927,6.1,male,CCC
Hulk,super human,45,917,6.2,male,DDD
Aquaman,water,38,817,6.3,male,AAA
Dr Strange,magic,45,,6,male,BBB
Thor,god,52,,6.1,male,CCC
Superman,alien,55,,6.2,male,DDD
Flash,speed,30,,,male,AAA
Wonderman,magic,40,808,5.11,female,BBB
Antman,ants,,707,5.9,male,CCC
,air,38,757,,,DDD
,water,36,857,,,AAA
catwoman,,35,827,,female,BBB
Spiderman,spider,39.88695652,897,5.821402525,male,CCC
Batman,bat,39.80434783,877,5.808274895,male,DDD
Ironman,suite,39.72173913,907,5.795147265,male,AAA
Captain America,super human,39.63913043,927,5.782019635,male,BBB
Hulk,super human,39.55652174,917,5.768892006,male,CCC
Aquaman,water,39.47391304,817,5.755764376,male,DDD
Dr Strange,magic,39.39130435,,5.742636746,male,AAA
Thor,god,39.30869565,,5.729509116,male,BBB
Superman,alien,39.22608696,,5.716381487,male,CCC
Flash,speed,39.14347826,,5.703253857,male,DDD
Wonderman,magic,39.06086957,808,5.690126227,female,AAA
Antman,ants,38.97826087,707,5.676998597,male,BBB
,air,38.89565217,757,,,CCC
,water,38.81304348,857,,,DDD
catwoman,,38.73043478,827,,female,AAA
Spiderman,spider,38.64782609,897,5.663870968,male,BBB
Batman,bat,38.56521739,877,5.650743338,male,CCC
Ironman,suite,38.4826087,907,5.637615708,male,DDD
Captain America,super human,38.4,927,5.624488079,male,AAA
Hulk,super human,38.3173913,917,5.611360449,male,BBB
Spiderman,spider,28,817,5.9,male,CCC
Batman,bat,36,,6.1,male,DDD
Ironman,suite,42,,5.11,male,AAA
Captain America,super human,48,,6.1,male,BBB
Hulk,super human,45,,6.2,male,CCC
Aquaman,water,38,808,6.3,male,DDD
Dr Strange,magic,45,907,6,male,AAA
Thor,god,52,927,6.1,male,BBB
Superman,alien,55,917,6.2,male,CCC
Flash,speed,30,817,,male,DDD
Wonderman,magic,40,,5.11,female,AAA
Antman,ants,,,5.9,male,BBB
,air,38,,,,CCC
,water,36,,,,DDD
catwoman,,35,808,,female,AAA
Spiderman,spider,39.88695652,707,5.821402525,male,BBB
Batman,bat,39.80434783,757,5.808274895,male,CCC
Ironman,suite,39.72173913,857,5.795147265,male,DDD
Captain America,super human,39.63913043,827,5.782019635,male,AAA
Hulk,super human,39.55652174,897,5.768892006,male,BBB
Aquaman,water,39.47391304,877,5.755764376,male,CCC
Dr Strange,magic,39.39130435,907,5.742636746,male,DDD
Thor,god,39.30869565,927,5.729509116,male,AAA
Superman,alien,39.22608696,917,5.716381487,male,BBB
Flash,speed,39.14347826,817,5.703253857,male,CCC
Wonderman,magic,39.06086957,,5.690126227,female,DDD
Antman,ants,38.97826087,,5.676998597,male,AAA
,air,38.89565217,,,,BBB
,water,38.81304348,,,,CCC
catwoman,,38.73043478,808,,female,DDD
Spiderman,spider,38.64782609,707,5.663870968,male,AAA
Batman,bat,38.56521739,757,5.650743338,male,BBB
Ironman,suite,38.4826087,857,5.637615708,male,CCC
Captain America,super human,38.4,827,5.624488079,male,DDD
Hulk,super human,38.3173913,897,5.611360449,male,AAA
Antman,ants,,877,5.9,male,BBB
,air,38,907,,,CCC
,water,36,927,,,DDD
catwoman,,35,917,,female,AAA
Spiderman,spider,39.88695652,817,5.821402525,male,BBB
Batman,bat,39.80434783,,5.808274895,male,CCC
Ironman,suite,39.72173913,,5.795147265,male,DDD
Captain America,super human,39.63913043,,5.782019635,male,AAA
Hulk,super human,39.55652174,,5.768892006,male,BBB
Aquaman,water,39.47391304,808,5.755764376,male,CCC
Dr Strange,magic,39.39130435,707,5.742636746,male,DDD
Thor,god,39.30869565,757,5.729509116,male,AAA
Superman,alien,39.22608696,857,5.716381487,male,BBB
Flash,speed,39.14347826,827,5.703253857,male,CCC
Wonderman,magic,39.06086957,897,5.690126227,female,DDD
Antman,ants,38.97826087,877,5.676998597,male,AAA
,air,38.89565217,907,,,BBB
,water,38.81304348,927,,,CCC
catwoman,,38.73043478,917,,female,DDD
Spiderman,spider,38.64782609,817,5.663870968,male,AAA
Batman,bat,38.56521739,,5.650743338,male,BBB
Ironman,suite,38.4826087,,5.637615708,male,CCC
Captain America,super human,38.4,,5.624488079,male,DDD
Hulk,super human,38.3173913,,5.611360449,male,AAA
Spiderman,spider,28,808,5.9,male,BBB
Batman,bat,36,707,6.1,male,CCC
Ironman,suite,42,757,5.11,male,DDD
Captain America,super human,48,857,6.1,male,AAA
Hulk,super human,45,827,6.2,male,BBB
Aquaman,water,38,897,6.3,male,CCC
Dr Strange,magic,45,877,6,male,DDD
Thor,god,52,907,6.1,male,AAA
Superman,alien,55,927,6.2,male,BBB
Flash,speed,30,917,,male,CCC
Wonderman,magic,40,817,5.11,female,DDD
Antman,ants,,,5.9,male,AAA
,air,38,,,,BBB
,water,36,,,,CCC
catwoman,,35,,,female,DDD
Spiderman,spider,39.88695652,808,5.821402525,male,AAA
Batman,bat,39.80434783,707,5.808274895,male,BBB
Ironman,suite,39.72173913,757,5.795147265,male,CCC
Captain America,super human,39.63913043,857,5.782019635,male,DDD
Hulk,super human,39.55652174,827,5.768892006,male,AAA
Aquaman,water,39.47391304,897,5.755764376,male,BBB
Dr Strange,magic,39.39130435,877,5.742636746,male,CCC
Thor,god,39.30869565,907,5.729509116,male,DDD
Superman,alien,39.22608696,927,5.716381487,male,AAA
Flash,speed,39.14347826,917,5.703253857,male,BBB
Wonderman,magic,39.06086957,817,5.690126227,female,CCC
Antman,ants,38.97826087,,5.676998597,male,DDD
,air,38.89565217,,,,AAA
,water,38.81304348,,,,BBB
catwoman,,38.73043478,,,female,CCC
Spiderman,spider,38.64782609,808,5.663870968,male,DDD
Batman,bat,38.56521739,707,5.650743338,male,AAA
Ironman,suite,38.4826087,757,5.637615708,male,BBB
Captain America,super human,38.4,857,5.624488079,male,CCC
Hulk,super human,38.3173913,827,5.611360449,male,DDD
Spiderman,spider,28,897,5.9,male,AAA
Batman,bat,36,877,6.1,male,BBB
Ironman,suite,42,907,5.11,male,CCC
Captain America,super human,48,927,6.1,male,DDD
Hulk,super human,45,917,6.2,male,AAA
Aquaman,water,38,817,6.3,male,BBB
Dr Strange,magic,45,,6,male,CCC
Thor,god,52,,6.1,male,DDD
Superman,alien,55,,6.2,male,AAA
Flash,speed,30,,,male,BBB
Wonderman,magic,40,808,5.11,female,CCC
Antman,ants,,707,5.9,male,DDD
,air,38,757,,,AAA
,water,36,857,,,BBB
catwoman,,35,827,,female,CCC
Spiderman,spider,39.88695652,897,5.821402525,male,DDD
Batman,bat,39.80434783,877,5.808274895,male,AAA
Ironman,suite,39.72173913,907,5.795147265,male,BBB
Captain America,super human,39.63913043,927,5.782019635,male,CCC
Hulk,super human,39.55652174,917,5.768892006,male,DDD
Aquaman,water,39.47391304,817,5.755764376,male,AAA
Dr Strange,magic,39.39130435,,5.742636746,male,BBB
Thor,god,39.30869565,,5.729509116,male,CCC
Superman,alien,39.22608696,,5.716381487,male,DDD
Flash,speed,39.14347826,,5.703253857,male,AAA
Wonderman,magic,39.06086957,808,5.690126227,female,BBB
Antman,ants,38.97826087,707,5.676998597,male,CCC
,air,38.89565217,757,,,DDD
,water,38.81304348,857,,,AAA
catwoman,,38.73043478,827,,female,BBB
Spiderman,spider,38.64782609,897,5.663870968,male,CCC
Batman,bat,38.56521739,877,5.650743338,male,DDD
Ironman,suite,38.4826087,907,5.637615708,male,AAA
Captain America,super human,38.4,927,5.624488079,male,BBB
Hulk,super human,38.3173913,917,5.611360449,male,CCC
Spiderman,spider,28,817,5.9,male,DDD
Batman,bat,36,,6.1,male,AAA
Ironman,suite,42,,5.11,male,BBB
Captain America,super human,48,,6.1,male,CCC
Hulk,super human,45,,6.2,male,DDD
Aquaman,water,38,808,6.3,male,AAA
Dr Strange,magic,45,707,6,male,BBB
Thor,god,52,757,6.1,male,CCC
Superman,alien,55,857,6.2,male,DDD
Flash,speed,30,827,,male,AAA
Wonderman,magic,40,897,5.11,female,BBB
Antman,ants,,877,5.9,male,CCC
,air,38,907,,,DDD
,water,36,927,,,AAA
catwoman,,35,917,,female,BBB
Spiderman,spider,39.88695652,817,5.821402525,male,CCC
Batman,bat,39.80434783,,5.808274895,male,DDD
Ironman,suite,39.72173913,,5.795147265,male,AAA
Captain America,super human,39.63913043,,5.782019635,male,BBB
Hulk,super human,39.55652174,,5.768892006,male,CCC
Aquaman,water,39.47391304,808,5.755764376,male,DDD
Dr Strange,magic,39.39130435,707,5.742636746,male,AAA
Thor,god,39.30869565,757,5.729509116,male,BBB
Superman,alien,39.22608696,857,5.716381487,male,CCC
Flash,speed,39.14347826,827,5.703253857,male,DDD
Wonderman,magic,39.06086957,897,5.690126227,female,AAA
Antman,ants,38.97826087,877,5.676998597,male,BBB
,air,38.89565217,907,,,CCC
,water,38.81304348,927,,,DDD
catwoman,,38.73043478,917,,female,AAA
Spiderman,spider,38.64782609,817,5.663870968,male,BBB
Batman,bat,38.56521739,,5.650743338,male,CCC
Ironman,suite,38.4826087,,5.637615708,male,DDD
Captain America,super human,38.4,,5.624488079,male,AAA
Hulk,super human,38.3173913,,5.611360449,male,BBB
Antman,ants,,808,5.9,male,CCC
,air,38,707,,,DDD
,water,36,757,,,AAA
catwoman,,35,857,,female,BBB
Spiderman,spider,39.88695652,827,5.821402525,male,CCC
Batman,bat,39.80434783,897,5.808274895,male,DDD
Ironman,suite,39.72173913,877,5.795147265,male,AAA
Captain America,super human,39.63913043,907,5.782019635,male,BBB
